Schwarz-schwarze Sondierung dauert nach 7 Stunden weiter an. Teilnehmer haben gerade alle Abendtermine abgesagt. @CDU @CSU #Jamaika	0.9993235	0.000676526
@mountainman1977 @MiataMuc Was hast Du gedacht, als Du zum ersten Mal erfahren hast, daß es Schwule gibt?	0.98025113	0.019748906
du kannst gar nichts @GoeringEckardt ! verblödete Studienabbrecherin. #illner	0.07087527	0.9291247
@slow_haus @JochenBittner Die meisten Verletzungen von Menschenrechten werden dort begangen, wo nichtweiße Männer leben. |LBR| Bad Luck 😎	0.062453914	0.9375461
@MiataMuc Von mir aus darfst Du alles. |LBR| Außer meine Autorität in Frage stellen.	0.084589005	0.91541106
@HPStauch @Margit030 So muss man mit dem Migrantenpack umgehen!	0.22164668	0.77835333
@obskurOlaph Die FDP hat es doch richtig gemacht. Sondiert und die Idiotie erkannt. Und daraufhin die Sondierung abgebrochen.	0.996687	0.0033129815
"@RegSprecher @iaamesse Merkel hat soviel Ahnung vom Auto, wie die ""berühmte"" Kuh vom Sonntag!"	0.0008781064	0.99912184
Verdammt nochmal, Ihr Afrikaner. Fangt endlich an, Eure Probleme |LBR| selbst zu lösen. Nur die besser Gestellten können abhauen.	4.7056288e-05	0.9999529
Ein ehemaliger Schüler von mir, Rohollah, wurde dieses Jahr nach einem komplett unfairen Verfahren (wir bei AiN haben davon leider erst erfahren, als bereits alle Instanzen erschöpft waren) nach Afghanistan deportiert.	0.99988484	0.00011518056
Der grundgesetzliche besondere Schutz von Ehe und Familie gilt auch für Migranten. #Integration	0.99904066	0.0009592834
Dortmund:Leipzig |LBR| Die großmäuligen Dortmunder werden von Leipzig hergespielt. Großartig!	0.27506474	0.72493535
@KonseqLiberal @MiataMuc Glaub ihm nicht alles. Sexuelle Anziehungskraft ist bei Männern nicht vom Beruf abhängig.	0.58791506	0.4120849
@Alltags_Kotze Dein Feminismus und Genderquatsch steht Dir im Weg	0.8958779	0.10412209
@spox Hoffentlich sitzt er bei den Bayern dauernd auf der Ersatzbank!	0.68522424	0.31477582
"Selbstmordanschlag in Manchester, alle Medien geilen sich förmlich daran auf, ohne ""Ursachen"" zu erwähnen."	2.5246116e-05	0.9999747
Nach einer Debatte über die Zukunft der #DIG und des #JuFo besuchen wir nun eine Ausstellung im Anne-Frank-Zentrum #Israelpedia #Frankfurt	0.9999962	3.8515263e-06
@MiriamOzen Selbst die Lüge, das es keinen Anstieg der Kriminalität in Altena gibt ist mit wenigen klicks im Netz wiederlegbar	0.9982297	0.0017702887
@RegSprecher Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!	0.00026437215	0.99973565
@RenateKuenast Vielleicht sollte man erst einmal das Wörtchen Hass-Kommentare gesetzlich definieren bevor man hier irgendetwas unter Strafe stellt. Wo hört die Meinungsfreiheit auf und fangen Hasskommentare an?	0.90847194	0.09152804
Man kann sämtliche Sexismus-Debatten der letzte Jahre auf ein Wort reduzieren: Schwachsinn.	0.2664126	0.7335875
@c_vogt @Grals_Hueter @JTrittin Hat der Trittin wieder vom Chem Özdemirs Gras geraucht?	0.0011630757	0.99883693
Für @DoroBaer wäre ein bisschen abnehmen nicht verkehrt. #maischberger	0.89229137	0.10770861
"In der aktuellen ZEIT ist ein Abdruck meines Buches ""Mohamed. Eine Abrechnung"" erschienen!"	0.98851633	0.011483652
@MarcusPretzell @FraukePetry Du bist einfach nur noch lächerlich @MarcusPretzell . #Bundestag	0.873147	0.12685296
Türkeiurlaub gestrichen. Keinerlei Vergünstigungen für Türkei. Bis sich dort die |LBR| Demokraten gegen den irren Sultan wehren und ihn davonjagen	8.388419e-06	0.99999166
@thie_no Dann nutzen Sie einfach nicht antisemitische Stereotypen gegenüber uns #Juden, dann muss man ihnen auch nicht #Antisemitismus vorwerfen!	0.9918142	0.0081857415
Pünktlich zum Wahlkampfauftakt ziehen sich unsere politi. Raubtiere Berlins d. Lammfell über, um weitere Jahre im gleichen Trott zu agieren😜	5.6737223e-05	0.99994326
Davor warne ich seit Jahren: Wir müssen handeln, sonst werden wir behandelt. Ja, wir werden von radikalen Islamisten, Fundamentalisten, Salafisten und Dschihadisten in unserem Land behandelt und in eine Ecke gezwungen, in der wir Stück für Stück unsere Freiheiten aufgeben.	0.0017839632	0.998216
@Pirat_Bernie @mlooks Nee, Scheiße kommt woanders raus.	0.44746453	0.5525354
ekelhaft Claudia Roth wieder im Fernsehen sehen zu müssen #Bundestag	0.018338505	0.98166156
@DerDoktorant Ich weiß nicht, ob die Aussage richtig ist. Das habe ich doch bereits gesagt.	0.9802208	0.019779224
@Mama_arbeitet @annika_schach @herr_unbekannnt Können Sie die Frage beantworten? Warum sind 30 Prozent Frauen im Bundestag problematisch?	0.9986528	0.0013471948
Das Krebsgeschwür, das jeden Frieden im Nahen Osten verhindert, ist der dem Islam inhärente Herrschaftanspruch über andere Kulturen, und der dem Islam inhärente Antisemitismus. |LBR| #IStandWithIsrael |LBR| #Jerusalem	0.15565081	0.84434927
Das Foto des Jahres finde ich pietätlos u. Ausdruck dafür, wie tief die von der Politik vorgelebte Hetze gegen RU in Medien verwurzelt ist 🤢	0.52223194	0.47776815
"Heute Abend um 19:30 in Koeln, werde in der Buchhandlung Ludwig am Hauptbahnhof aus ""Mohamed"" lesen!"	0.99986553	0.00013439168
@SilkeBurmester @WieVieleFrauen Tja, nur ne Vagina zu haben, reicht halt nicht.	0.27227288	0.7277271
In England wird die Meinungsfreiheit noch groß geschrieben auch ein Grund für den Brexit.	0.967447	0.032553025
@_teatimecookie_ Männer mögen Titten. Gewöhn Dich dran.	0.6689273	0.33107272
Trump |LBR| #Dekrete für Amerikaner = o.k. |LBR| #Dekrete die andere Staaten adressieren oder bedrohen sind nicht akzeptabel |LBR| zB Iran	0.09414706	0.905853
Ohne #Alkohol gäbe es keinen #Alkoholismus |LBR| Ohne #Islam gäbe es keinen #Islamismus |LBR| Beides muss weg	1.5849108e-05	0.99998415
